Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range
2025-04-16,Wednesday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,26466.0,27436.47,26085.53,1:2.55,3.67%,NEUTRAL,Bearish Divergence | Profit Taking,25815,26982,UPSIDE: 123 points,"FMCG holding support | ITC, HUL steady amid volatility",25815 - 26982
2025-04-18,Friday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,25817.2,26341.64,25330.01,1:1.08,2.03%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25985,26834,UPSIDE: 171 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25985 - 26834
2025-04-22,Tuesday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,26556.4,27386.59,26270.6,1:2.9,3.13%,STRONG BULLISH,Bearish Divergence | Profit Taking,25878,26993,UPSIDE: 70 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25878 - 26993
2025-04-23,Wednesday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,26062.6,27043.92,25777.65,1:3.44,3.77%,BULLISH,RSI Overbought | Consolidation Zone,25812,26861,UPSIDE: 115 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25812 - 26861
2025-04-24,Thursday,April,9:00 AM - MARKET OPEN,India Today Business,SELL,25913.8,24748.06,26309.23,1:2.95,4.5%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25824,26853,DOWNSIDE: 75 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25824 - 26853
2025-04-25,Friday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,26535.0,27816.23,26192.31,1:3.74,4.83%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25994,26826,UPSIDE: 146 points,"Realty sector gaining traction | DLF, Oberoi up",25994 - 26826
2025-04-28,Monday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,25921.2,26660.8,25495.74,1:1.74,2.85%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25880,26897,UPSIDE: 65 points,"Realty sector gaining traction | DLF, Oberoi up",25880 - 26897
2025-04-29,Tuesday,April,9:00 AM - MARKET OPEN,India Today Business,BUY,26031.4,26674.43,25536.79,1:1.3,2.47%,NEUTRAL/BEARISH,Head & Shoulders | Downside Risk,25872,26891,UPSIDE: 66 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25872 - 26891
2025-04-30,Wednesday,April,9:00 AM - MARKET OPEN,India Today Business,SELL,26688.6,25590.31,27066.13,1:2.91,4.12%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25812,26904,DOWNSIDE: 156 points,"Realty sector gaining traction | DLF, Oberoi up",25812 - 26904
2025-05-01,Thursday,May,9:00 AM - MARKET OPEN,India Today Business,SELL,26727.8,25764.09,27180.32,1:2.13,3.61%,BULLISH,Higher High-Higher Low | Bull Run Continues,25931,26995,DOWNSIDE: 108 points,Cement stocks stable | UltraTech holding ground,25931 - 26995
2025-05-02,Friday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,25950.0,26778.56,25544.93,1:2.05,3.19%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25856,26831,UPSIDE: 88 points,Energy stocks leading | Oil majors positive on crude rally,25856 - 26831
2025-05-05,Monday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26022.2,26894.3,25517.88,1:1.73,3.35%,NEUTRAL,Breakout above 26500 | Momentum Building,25826,26811,UPSIDE: 128 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25826 - 26811
2025-05-06,Tuesday,May,9:00 AM - MARKET OPEN,India Today Business,SELL,26290.4,25661.48,26609.54,1:1.97,2.39%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25956,26935,DOWNSIDE: 119 points,Energy stocks leading | Oil majors positive on crude rally,25956 - 26935
2025-05-07,Wednesday,May,9:00 AM - MARKET OPEN,India Today Business,SELL,26151.6,25373.73,26536.02,1:2.02,2.97%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25877,26924,DOWNSIDE: 66 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25877 - 26924
2025-05-08,Thursday,May,9:00 AM - MARKET OPEN,India Today Business,SELL,26800.8,26224.57,27296.46,1:1.16,2.15%,NEUTRAL/BEARISH,Triangle Breakout | Directional Move,25988,26892,DOWNSIDE: 187 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25988 - 26892
2025-05-09,Friday,May,9:00 AM - MARKET OPEN,India Today Business,SELL,25937.0,24948.67,26364.51,1:2.31,3.81%,NEUTRAL,Moving Average Crossover | Trend Change,25901,26892,DOWNSIDE: 186 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25901 - 26892
2025-05-12,Monday,May,9:00 AM - MARKET OPEN,India Today Business,SELL,25909.2,25060.51,26257.42,1:2.44,3.28%,BULLISH,Double Bottom | Reversal Expected,25902,26962,DOWNSIDE: 67 points,Cement stocks stable | UltraTech holding ground,25902 - 26962
2025-05-13,Tuesday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26632.4,27726.19,26359.66,1:4.01,4.11%,NEUTRAL,Golden Cross | Resistance at 27000,25808,26962,UPSIDE: 156 points,"FMCG holding support | ITC, HUL steady amid volatility",25808 - 26962
2025-05-14,Wednesday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26329.6,27416.23,25894.98,1:2.5,4.13%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25886,26992,UPSIDE: 163 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25886 - 26992
2025-05-15,Thursday,May,9:00 AM - MARKET OPEN,India Today Business,SELL,26385.8,25698.19,26778.05,1:1.75,2.61%,BULLISH,Moving Average Crossover | Trend Change,25975,26936,DOWNSIDE: 92 points,"Chemical sector focus | Atul, Bayer gains on exports",25975 - 26936
2025-05-16,Friday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26822.0,27375.08,26328.78,1:1.12,2.06%,NEUTRAL/BEARISH,Support Breach | Watch 25800,25809,26822,UPSIDE: 67 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25809 - 26822
2025-05-19,Monday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26578.2,27525.52,26109.1,1:2.02,3.56%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25806,26964,UPSIDE: 57 points,"Chemical sector focus | Atul, Bayer gains on exports",25806 - 26964
2025-05-20,Tuesday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26752.4,27739.58,26476.9,1:3.58,3.69%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25919,26915,UPSIDE: 168 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25919 - 26915
2025-05-21,Wednesday,May,9:00 AM - MARKET OPEN,India Today Business,SELL,26346.6,25046.29,26737.46,1:3.33,4.94%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25840,26810,DOWNSIDE: 93 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25840 - 26810
2025-05-22,Thursday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26753.8,27901.61,26303.11,1:2.55,4.29%,NEUTRAL,Support Breach | Watch 25800,25949,26937,UPSIDE: 150 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25949 - 26937
2025-05-26,Monday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26727.0,27670.67,26284.5,1:2.13,3.53%,BULLISH,Triangle Breakout | Directional Move,25907,26963,UPSIDE: 76 points,Telecom strength | Bharti Airtel gains on tariff hikes,25907 - 26963
2025-05-27,Tuesday,May,9:00 AM - MARKET OPEN,India Today Business,SELL,26310.2,25081.89,26639.99,1:3.72,4.67%,NEUTRAL/BULLISH,Breakout above 26500 | Momentum Building,25839,26979,DOWNSIDE: 169 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25839 - 26979
2025-05-28,Wednesday,May,9:00 AM - MARKET OPEN,India Today Business,SELL,26474.4,25419.89,26753.59,1:3.78,3.98%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25964,26989,DOWNSIDE: 110 points,Energy stocks leading | Oil majors positive on crude rally,25964 - 26989
2025-05-29,Thursday,May,9:00 AM - MARKET OPEN,India Today Business,SELL,26887.6,25838.18,27191.41,1:3.45,3.9%,BULLISH,Bullish Engulfing | Support at 26000,25976,26939,DOWNSIDE: 96 points,Energy stocks leading | Oil majors positive on crude rally,25976 - 26939
2025-05-30,Friday,May,9:00 AM - MARKET OPEN,India Today Business,BUY,26181.8,26942.92,25854.61,1:2.33,2.91%,NEUTRAL,Moving Average Crossover | Trend Change,25853,26852,UPSIDE: 97 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25853 - 26852
2025-06-02,Monday,June,9:00 AM - MARKET OPEN,India Today Business,SELL,26790.0,26167.63,27299.19,1:1.22,2.32%,NEUTRAL,RSI Overbought | Consolidation Zone,25818,26950,DOWNSIDE: 137 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25818 - 26950
2025-06-03,Tuesday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,25907.2,26993.2,25591.51,1:3.44,4.19%,STRONG BULLISH,Support Breach | Watch 25800,25898,26877,UPSIDE: 171 points,"FMCG holding support | ITC, HUL steady amid volatility",25898 - 26877
2025-06-04,Wednesday,June,9:00 AM - MARKET OPEN,India Today Business,SELL,26296.4,25182.06,26700.39,1:2.76,4.24%,STRONG BULLISH,Bearish Divergence | Profit Taking,25966,26874,DOWNSIDE: 80 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25966 - 26874
2025-06-05,Thursday,June,9:00 AM - MARKET OPEN,India Today Business,SELL,26236.6,25234.64,26541.08,1:3.29,3.82%,STRONG BULLISH,Triangle Breakout | Directional Move,25878,26977,DOWNSIDE: 152 points,"Chemical sector focus | Atul, Bayer gains on exports",25878 - 26977
2025-06-06,Friday,June,9:00 AM - MARKET OPEN,India Today Business,SELL,26651.8,25501.59,26931.86,1:4.11,4.32%,NEUTRAL,Golden Cross | Resistance at 27000,25877,26874,DOWNSIDE: 150 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25877 - 26874
2025-06-09,Monday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26772.0,27820.21,26436.68,1:3.13,3.92%,NEUTRAL,Breakout above 26500 | Momentum Building,25810,26847,UPSIDE: 197 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25810 - 26847
2025-06-10,Tuesday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26900.2,27845.37,26476.97,1:2.23,3.51%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25968,26817,UPSIDE: 91 points,FII flows remain positive | Foreign buying continues,25968 - 26817
2025-06-11,Wednesday,June,9:00 AM - MARKET OPEN,India Today Business,SELL,26330.4,25666.04,26747.65,1:1.59,2.52%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25883,26971,DOWNSIDE: 102 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25883 - 26971
2025-06-12,Thursday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26414.6,26947.23,25973.75,1:1.21,2.02%,NEUTRAL,Support Breach | Watch 25800,25967,26890,UPSIDE: 193 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25967 - 26890
2025-06-13,Friday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26738.8,27673.0,26232.7,1:1.85,3.49%,NEUTRAL,Support Breach | Watch 25800,25904,26936,UPSIDE: 174 points,FII flows remain positive | Foreign buying continues,25904 - 26936
2025-06-16,Monday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26654.0,27933.25,26157.07,1:2.57,4.8%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25984,26983,UPSIDE: 173 points,DII support strong | Domestic funds accumulating,25984 - 26983
2025-06-17,Tuesday,June,9:00 AM - MARKET OPEN,India Today Business,SELL,26859.2,26090.52,27206.0,1:2.22,2.86%,BULLISH,Bearish Divergence | Profit Taking,25900,26845,DOWNSIDE: 179 points,"Chemical sector focus | Atul, Bayer gains on exports",25900 - 26845
2025-06-18,Wednesday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26573.4,27807.01,26072.52,1:2.46,4.64%,STRONG BULLISH,Triangle Breakout | Directional Move,25831,26930,UPSIDE: 65 points,Q3 earnings season | Corporate profits robust,25831 - 26930
2025-06-19,Thursday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26916.6,27933.83,26483.46,1:2.35,3.78%,MODERATELY BULLISH,Double Bottom | Reversal Expected,25994,26849,UPSIDE: 198 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25994 - 26849
2025-06-20,Friday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26861.8,27444.58,26567.48,1:1.98,2.17%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25903,26907,UPSIDE: 114 points,Cement stocks stable | UltraTech holding ground,25903 - 26907
2025-06-23,Monday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26330.0,27088.99,25945.69,1:1.97,2.88%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25969,26802,UPSIDE: 82 points,"Chemical sector focus | Atul, Bayer gains on exports",25969 - 26802
2025-06-24,Tuesday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26382.2,27103.35,26078.1,1:2.37,2.73%,NEUTRAL/BULLISH,Moving Average Crossover | Trend Change,25820,26833,UPSIDE: 57 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25820 - 26833
2025-06-25,Wednesday,June,9:00 AM - MARKET OPEN,India Today Business,BUY,26317.4,26899.74,25997.76,1:1.82,2.21%,BULLISH,Double Bottom | Reversal Expected,25913,26954,UPSIDE: 97 points,Telecom strength | Bharti Airtel gains on tariff hikes,25913 - 26954
2025-06-26,Thursday,June,9:00 AM - MARKET OPEN,India Today Business,SELL,26247.6,25445.27,26589.02,1:2.35,3.06%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25970,26810,DOWNSIDE: 184 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25970 - 26810
2025-06-27,Friday,June,9:00 AM - MARKET OPEN,India Today Business,SELL,26439.8,25129.23,26886.69,1:2.93,4.96%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25866,26884,DOWNSIDE: 108 points,FII flows remain positive | Foreign buying continues,25866 - 26884
2025-07-01,Tuesday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26126.0,24830.67,26412.33,1:4.52,4.96%,NEUTRAL,Golden Cross | Resistance at 27000,25898,26878,DOWNSIDE: 188 points,Cement stocks stable | UltraTech holding ground,25898 - 26878
2025-07-02,Wednesday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26005.2,25356.8,26331.47,1:1.99,2.49%,BULLISH,Golden Cross | Resistance at 27000,25950,26931,DOWNSIDE: 141 points,Q3 earnings season | Corporate profits robust,25950 - 26931
2025-07-03,Thursday,July,9:00 AM - MARKET OPEN,India Today Business,BUY,26383.4,27520.76,25990.85,1:2.9,4.31%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25827,26876,UPSIDE: 170 points,Cement stocks stable | UltraTech holding ground,25827 - 26876
2025-07-04,Friday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26811.6,26135.16,27205.06,1:1.72,2.52%,NEUTRAL,Head & Shoulders | Downside Risk,25908,26919,DOWNSIDE: 152 points,"Realty sector gaining traction | DLF, Oberoi up",25908 - 26919
2025-07-07,Monday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26730.8,26124.26,27021.2,1:2.09,2.27%,STRONG BULLISH,RSI Overbought | Consolidation Zone,25958,26839,DOWNSIDE: 177 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25958 - 26839
2025-07-08,Tuesday,July,9:00 AM - MARKET OPEN,India Today Business,BUY,26299.0,26932.67,25918.53,1:1.67,2.41%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25946,26981,UPSIDE: 197 points,"Realty sector gaining traction | DLF, Oberoi up",25946 - 26981
2025-07-09,Wednesday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26785.2,25866.32,27133.07,1:2.64,3.43%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25861,26955,DOWNSIDE: 66 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25861 - 26955
2025-07-10,Thursday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26684.4,25449.67,27024.33,1:3.63,4.63%,STRONG BULLISH,Support Breach | Watch 25800,25998,26989,DOWNSIDE: 127 points,Cement stocks stable | UltraTech holding ground,25998 - 26989
2025-07-11,Friday,July,9:00 AM - MARKET OPEN,India Today Business,BUY,26909.6,28190.09,26619.07,1:4.41,4.76%,MODERATELY BULLISH,Bullish Engulfing | Support at 26000,25921,26863,UPSIDE: 174 points,Telecom strength | Bharti Airtel gains on tariff hikes,25921 - 26863
2025-07-14,Monday,July,9:00 AM - MARKET OPEN,India Today Business,BUY,26498.8,27123.04,26092.55,1:1.54,2.36%,MODERATELY BULLISH,Support Breach | Watch 25800,25907,26901,UPSIDE: 173 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25907 - 26901
2025-07-15,Tuesday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26439.0,25683.56,26964.43,1:1.44,2.86%,NEUTRAL/BEARISH,Breakout above 26500 | Momentum Building,25872,26967,DOWNSIDE: 195 points,"Chemical sector focus | Atul, Bayer gains on exports",25872 - 26967
2025-07-16,Wednesday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26221.2,25640.38,26631.33,1:1.42,2.22%,BULLISH,Golden Cross | Resistance at 27000,25825,26862,DOWNSIDE: 184 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25825 - 26862
2025-07-17,Thursday,July,9:00 AM - MARKET OPEN,India Today Business,BUY,26060.4,26773.5,25539.39,1:1.37,2.74%,NEUTRAL,Moving Average Crossover | Trend Change,25824,26949,UPSIDE: 125 points,FII flows remain positive | Foreign buying continues,25824 - 26949
2025-07-18,Friday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26691.6,25483.41,27054.52,1:3.33,4.53%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25988,26825,DOWNSIDE: 191 points,FII flows remain positive | Foreign buying continues,25988 - 26825
2025-07-21,Monday,July,9:00 AM - MARKET OPEN,India Today Business,BUY,26420.8,27262.0,26037.73,1:2.2,3.18%,BULLISH,Double Bottom | Reversal Expected,25988,26999,UPSIDE: 102 points,"FMCG holding support | ITC, HUL steady amid volatility",25988 - 26999
2025-07-22,Tuesday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26866.0,25667.19,27401.01,1:2.24,4.46%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25967,26821,DOWNSIDE: 152 points,Cement stocks stable | UltraTech holding ground,25967 - 26821
2025-07-23,Wednesday,July,9:00 AM - MARKET OPEN,India Today Business,BUY,26924.2,28103.8,26493.25,1:2.74,4.38%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25872,26931,UPSIDE: 167 points,Cement stocks stable | UltraTech holding ground,25872 - 26931
2025-07-24,Thursday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26570.4,26034.41,26978.21,1:1.31,2.02%,NEUTRAL/BEARISH,Support Breach | Watch 25800,25892,26917,DOWNSIDE: 129 points,DII support strong | Domestic funds accumulating,25892 - 26917
2025-07-25,Friday,July,9:00 AM - MARKET OPEN,India Today Business,BUY,26779.6,27826.17,26391.0,1:2.69,3.91%,NEUTRAL,Moving Average Crossover | Trend Change,25826,26816,UPSIDE: 199 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25826 - 26816
2025-07-28,Monday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26126.8,25453.17,26448.84,1:2.09,2.58%,NEUTRAL,RSI Overbought | Consolidation Zone,25867,26940,DOWNSIDE: 174 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25867 - 26940
2025-07-29,Tuesday,July,9:00 AM - MARKET OPEN,India Today Business,SELL,26814.0,26158.83,27287.38,1:1.38,2.44%,NEUTRAL,Moving Average Crossover | Trend Change,25814,26919,DOWNSIDE: 117 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25814 - 26919
2025-07-30,Wednesday,July,9:00 AM - MARKET OPEN,India Today Business,BUY,26592.2,27260.12,26071.96,1:1.28,2.51%,NEUTRAL,Moving Average Crossover | Trend Change,25861,26846,UPSIDE: 179 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25861 - 26846
2025-07-31,Thursday,July,9:00 AM - MARKET OPEN,India Today Business,BUY,26749.4,27485.46,26459.45,1:2.54,2.75%,NEUTRAL/BULLISH,Bullish Engulfing | Support at 26000,25927,26973,UPSIDE: 86 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25927 - 26973
2025-08-01,Friday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,26458.6,27093.02,26051.03,1:1.56,2.4%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25986,26846,UPSIDE: 88 points,Q3 earnings season | Corporate profits robust,25986 - 26846
2025-08-04,Monday,August,9:00 AM - MARKET OPEN,India Today Business,BUY,26129.8,27144.45,25687.73,1:2.3,3.88%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25911,26965,UPSIDE: 114 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25911 - 26965
2025-08-05,Tuesday,August,9:00 AM - MARKET OPEN,India Today Business,SELL,26322.0,25358.94,26594.35,1:3.54,3.66%,STRONG BULLISH,Bullish Engulfing | Support at 26000,25917,26886,DOWNSIDE: 83 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25917 - 26886
